Year,Label,ID,Value1,Value2,Description,Suggested Weight,Indicator Name,Include,ID2,Description2,Data Type,Table Type
2005,Industry recode 5%,INDP,2570,2570,"MFG-CEMENT, CONCRETE, LIME, AND GYPSUM PRODUCTS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,2590,2590,MFG-MISCELLANEOUS NONMETALLIC MINERAL PRODUCTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2670,2670,MFG-IRON AND STEEL MILLS AND STEEL PRODUCTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2680,2680,MFG-ALUMINUM PRODUCTION AND PROCESSING,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2690,2690,"MFG-NONFERROUS METAL, EXCEPT ALUMINUM, PRODUCTION AND PROCESSING",PWGTP,,,,,,
2005,Industry recode 5%,INDP,2770,2770,MFG-FOUNDRIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2780,2780,MFG-METAL FORGINGS AND STAMPINGS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2790,2790,MFG-CUTLERY AND HAND TOOLS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2870,2870,"MFG-STRUCTURAL METALS, AND TANK AND SHIPPING CONTAINERS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,2880,2880,"MFG-MACHINE SHOPS; TURNED PRODUCTS; SCREWS, NUTS AND BOLTS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,2890,2890,"MFG-COATING, ENGRAVING, HEAT TREATING AND ALLIED ACTIVITIES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,2970,2970,MFG-ORDNANCE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2980,2980,MFG-MISCELLANEOUS FABRICATED METAL PRODUCTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,2990,2990,MFG-NOT SPECIFIED METAL INDUSTRIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3070,3070,MFG-AGRICULTURAL IMPLEMENTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3080,3080,"MFG-CONSTRUCTION, MINING AND OIL FIELD MACHINERY",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3090,3090,MFG-COMMERCIAL AND SERVICE INDUSTRY MACHINERY,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3170,3170,MFG-METALWORKING MACHINERY,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3180,3180,"MFG-ENGINES, TURBINES, AND POWER TRANSMISSION EQUIPMENT",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3190,3190,"MFG-MACHINERY, N.E.C.",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3290,3290,MFG-NOT SPECIFIED MACHINERY,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3360,3360,MFG-COMPUTER AND PERIPHERAL EQUIPMENT,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3370,3370,"MFG-COMMUNICATIONS, AUDIO, AND VIDEO EQUIPMENT",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3380,3380,"MFG-NAVIGATIONAL, MEASURING, ELECTROMEDICAL, AND CONTROL INSTRUMENTS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3390,3390,"MFG-ELECTRONIC COMPONENTS AND PRODUCTS, N.E.C.",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3470,3470,MFG-HOUSEHOLD APPLIANCES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3490,3490,"MFG-ELECTRICAL LIGHTING, EQUIPMENT, AND SUPPLIES, N.E.C.",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3570,3570,MFG-MOTOR VEHICLES AND MOTOR VEHICLE EQUIPMENT,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3580,3580,MFG-AIRCRAFT AND PARTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3590,3590,MFG-AEROSPACE PRODUCTS AND PARTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3670,3670,MFG-RAILROAD ROLLING STOCK,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3680,3680,MFG-SHIP AND BOAT BUILDING,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3690,3690,MFG-OTHER TRANSPORTATION EQUIPMENT,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3770,3770,MFG-SAWMILLS AND WOOD PRESERVATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3780,3780,"MFG-VENEER, PLYWOOD, AND ENGINEERED WOOD PRODUCTS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3790,3790,MFG-PREFABRICATED WOOD BUILDINGS AND MOBILE HOMES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3870,3870,MFG-MISCELLANEOUS WOOD PRODUCTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3890,3890,MFG-FURNITURE AND RELATED PRODUCTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3960,3960,MFG-MEDICAL EQUIPMENT AND SUPPLIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,3970,3970,"MFG-TOYS, AMUSEMENT, AND SPORTING GOODS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3980,3980,"MFG-MISCELLANEOUS MANUFACTURING, N.E.C.",PWGTP,,,,,,
2005,Industry recode 5%,INDP,3990,3990,MFG-NOT SPECIFIED INDUSTRIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4070,4070,WHL-MOTOR VEHICLES PARTS AND SUPPLIES MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4080,4080,WHL-FURNITURE AND HOME FURNISHING MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4090,4090,WHL-LUMBER AND OTHER CONSTRUCTION MATERIALS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4170,4170,WHL-PROFESSIONAL AND COMMERCIAL EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4180,4180,"WHL-METALS AND MINERALS, EXCEPT PETROLEUM, MERCHANT WHOLESALERS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4190,4190,WHL-ELECTRICAL GOODS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4260,4260,"WHL-HARDWARE, PLUMBING AND HEATING EQUIPMENT, AND SUPPLIES MERCHANT WHOLESALERS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4270,4270,"WHL-MACHINERY, EQUIPMENT, AND SUPPLIES MERCHANT WHOLESALERS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4280,4280,WHL-RECYCLABLE MATERIAL MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4290,4290,WHL-MISCELLANEOUS DURABLE GOODS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4370,4370,WHL-PAPER AND PAPER PRODUCTS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4380,4380,"WHL-DRUGS, SUNDRIES, AND CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4390,4390,"WHL-APPAREL, FABRICS, AND NOTIONS MERCHANT WHOLESALERS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4470,4470,WHL-GROCERIES AND RELATED PRODUCTS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4480,4480,WHL-FARM PRODUCT RAW MATERIALS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4490,4490,WHL-PETROLEUM AND PETROLEUM PRODUCTS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4560,4560,WHL-ALCOHOLIC BEVERAGES MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4570,4570,WHL-FARM SUPPLIES MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4580,4580,WHL-MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4585,4585,WHL-ELECTRONIC MARKETS AGENTS AND BROKERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4590,4590,WHL-NOT SPECIFIED TRADE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4670,4670,RET-AUTOMOBILE DEALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4680,4680,RET-OTHER MOTOR VEHICLE DEALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4690,4690,"RET-AUTO PARTS, ACCESSORIES, AND TIRE STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4770,4770,RET-FURNITURE AND HOME FURNISHINGS STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4780,4780,RET-HOUSEHOLD APPLIANCE STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4790,4790,"RET-RADIO, TV, AND COMPUTER STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,4870,4870,RET-BUILDING MATERIAL AND SUPPLIES DEALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4880,4880,RET-HARDWARE STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4890,4890,RET-LAWN AND GARDEN EQUIPMENT AND SUPPLIES STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4970,4970,RET-GROCERY STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4980,4980,RET-SPECIALTY FOOD STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,4990,4990,"RET-BEER, WINE, AND LIQUOR STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5070,5070,RET-PHARMACIES AND DRUG STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5080,5080,"RET-HEALTH AND PERSONAL CARE, EXCEPT DRUG, STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5090,5090,RET-GASOLINE STATIONS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5170,5170,"RET-CLOTHING AND ACCESSORIES, EXCEPT SHOE, STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5180,5180,RET-SHOE STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5190,5190,"RET-JEWELRY, LUGGAGE,AND LEATHER GOODS STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5270,5270,"RET-SPORTING GOODS, CAMERA, AND HOBBY AND TOY STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5280,5280,"RET-SEWING, NEEDLEWORK AND PIECE GOODS STORES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5290,5290,RET-MUSIC STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5370,5370,RET-BOOK STORES AND NEWS DEALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5380,5380,RET-DEPARTMENT AND DISCOUNT STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5390,5390,RET-MISCELLANEOUS GENERAL MERCHANDISE STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5470,5470,RET-FLORISTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5480,5480,RET-OFFICE SUPPLIES AND STATIONARY STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5490,5490,RET-USED MERCHANDISE STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5570,5570,"RET-GIFT, NOVELTY, AND SOUVENIR SHOPS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,5580,5580,RET-MISCELLANEOUS STORES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5590,5590,RET-ELECTRONIC SHOPPING,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5591,5591,RET-ELECTRONIC AUCTIONS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5592,5592,RET-MAIL-ORDER HOUSES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5670,5670,RET-VENDING MACHINE OPERATORS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5680,5680,RET-FUEL DEALERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5690,5690,RET-OTHER DIRECT SELLING ESTABLISHMENTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,5790,5790,RET-NOT SPECIFIED TRADE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6070,6070,TRN-AIR TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6080,6080,TRN-RAIL TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6090,6090,TRN-WATER TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6170,6170,TRN-TRUCK TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6180,6180,TRN-BUS SERVICE AND URBAN TRANSIT,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6190,6190,TRN-TAXI AND LIMOUSINE SERVICE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6270,6270,TRN-PIPELINE TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6280,6280,TRN-SCENIC AND SIGHTSEEING TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6290,6290,TRN-SERVICES INCIDENTAL TO TRANSPORTATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6370,6370,TRN-POSTAL SERVICE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6380,6380,TRN-COURIERS AND MESSENGERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6390,6390,TRN-WAREHOUSING AND STORAGE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6470,6470,INF-NEWSPAPER PUBLISHERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6480,6480,"INF-PUBLISHING, EXCEPT NEWSPAPERS AND SOFTWARE",PWGTP,,,,,,
2005,Industry recode 5%,INDP,6490,6490,INF-SOFTWARE PUBLISHING,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6570,6570,INF-MOTION PICTURES AND VIDEO INDUSTRIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6590,6590,INF-SOUND RECORDING INDUSTRIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6670,6670,INF-RADIO AND TELEVISION BROADCASTING AND CABLE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6675,6675,INF-INTERNET PUBLISHING AND BROADCASTING,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6680,6680,INF-WIRED TELECOMMUNICATIONS CARRIERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6690,6690,INF-OTHER TELECOMMUNICATION SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6692,6692,INF-INTERNET SERVICE PROVIDERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6695,6695,"INF-DATA PROCESSING, HOSTING, AND RELATED SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,6770,6770,INF-LIBRARIES AND ARCHIVES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6780,6780,INF-OTHER INFORMATION SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6870,6870,FIN-BANKING AND RELATED ACTIVITIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6880,6880,"FIN-SAVINGS INSTITUTIONS, INCLUDING CREDIT UNIONS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,6890,6890,FIN-NON-DEPOSITORY CREDIT AND RELATED ACTIVITIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,6970,6970,"FIN-SECURITIES, COMMODITIES, FUNDS, TRUSTS, AND OTHER FINANCIAL INVESTMENTS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,6990,6990,FIN-INSURANCE CARRIERS AND RELATED ACTIVITIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7070,7070,FIN-REAL ESTATE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7080,7080,FIN-AUTOMOTIVE EQUIPMENT RENTAL AND LEASING,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7170,7170,FIN-VIDEO TAPE AND DISK RENTAL,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7180,7180,FIN-OTHER CONSUMER GOODS RENTAL,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7190,7190,"FIN-COMMERCIAL, INDUSTRIAL, AND OTHER INTANGIBLE ASSETS RENTAL AND LEASING",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7270,7270,PRF-LEGAL SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7280,7280,"PRF-ACCOUNTING, TAX PREPARATION, BOOKKEEPING AND PAYROLL SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7290,7290,"PRF-ARCHITECTURAL, ENGINEERING, AND RELATED SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7370,7370,PRF-SPECIALIZED DESIGN SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7380,7380,PRF-COMPUTER SYSTEMS DESIGN AND RELATED SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7390,7390,"PRF-MANAGEMENT, SCIENTIFIC AND TECHNICAL CONSULTING SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7460,7460,PRF-SCIENTIFIC RESEARCH AND DEVELOPMENT SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7470,7470,PRF-ADVERTISING AND RELATED SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7480,7480,PRF-VETERINARY SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7490,7490,"PRF-OTHER PROFESSIONAL, SCIENTIFIC AND TECHNICAL SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7570,7570,PRF-MANAGEMENT OF COMPANIES AND ENTERPRISES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7580,7580,PRF-EMPLOYMENT SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7590,7590,PRF-BUSINESS SUPPORT SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7670,7670,PRF-TRAVEL ARRANGEMENTS AND RESERVATION SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7680,7680,PRF-INVESTIGATION AND SECURITY SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7690,7690,"PRF-SERVICES TO BUILDINGS AND DWELLINGS, EX CONSTR CLN",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7770,7770,PRF-LANDSCAPING SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7780,7780,"PRF-OTHER ADMINISTRATIVE, AND OTHER SUPPORT SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7790,7790,PRF-WASTE MANAGEMENT AND REMEDIATION SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7860,7860,EDU-ELEMENTARY AND SECONDARY SCHOOLS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7870,7870,"EDU-COLLEGES AND UNIVERSITIES, INCLUDING JUNIOR COLLEGES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7880,7880,"EDU-BUSINESS, TECHNICAL, AND TRADE SCHOOLS AND TRAINING",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7890,7890,"EDU-OTHER SCHOOLS, INSTRUCTION, AND EDUCATIONAL SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,7970,7970,MED-OFFICES OF PHYSICIANS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7980,7980,MED-OFFICES OF DENTISTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,7990,7990,MED-OFFICE OF CHIROPRACTORS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8070,8070,MED-OFFICES OF OPTOMETRISTS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8080,8080,MED-OFFICES OF OTHER HEALTH PRACTITIONERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8090,8090,MED-OUTPATIENT CARE CENTERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8170,8170,MED-HOME HEALTH CARE SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8180,8180,MED-OTHER HEALTH CARE SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8190,8190,MED-HOSPITALS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8270,8270,MED-NURSING CARE FACILITIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8290,8290,"MED-RESIDENTIAL CARE FACILITIES, WITHOUT NURSING",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8370,8370,SCA-INDIVIDUAL AND FAMILY SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8380,8380,"SCA-COMMUNITY FOOD AND HOUSING, AND EMERGENCY SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8390,8390,SCA-VOCATIONAL REHABILITATION SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8470,8470,SCA-CHILD DAY CARE SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8560,8560,"ENT-INDEPENDENT ARTISTS, PERFORMING ARTS, SPECTATOR SPORTS AND RELATED INDUSTRIES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8570,8570,"ENT-MUSEUMS, ART GALLERIES, HISTORICAL SITES, AND SIMILAR INSTITUTIONS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8580,8580,ENT-BOWLING CENTERS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8590,8590,"ENT-OTHER AMUSEMENT, GAMBLING, AND RECREATION INDUSTRIES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8660,8660,ENT-TRAVELER ACCOMMODATION,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8670,8670,"ENT-RECREATIONAL VEHICLE PARKS AND CAMPS, AND ROOMING AND BOARDING HOUSES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8680,8680,ENT-RESTAURANTS AND OTHER FOOD SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8690,8690,"ENT-DRINKING PLACES, ALCOHOLIC BEVERAGES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,8770,8770,SRV-AUTOMOTIVE REPAIR AND MAINTENANCE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8780,8780,SRV-CAR WASHES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8790,8790,SRV-ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8870,8870,SRV-COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT REPAIR AND MAINTENANCE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8880,8880,SRV-PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8970,8970,SRV-BARBER SHOPS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8980,8980,SRV-BEAUTY SALONS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,8990,8990,SRV-NAIL SALONS AND OTHER PERSONAL CARE SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9070,9070,SRV-DRYCLEANING AND LAUNDRY SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9080,9080,"SRV-FUNERAL HOMES, CEMETERIES AND CREMATORIES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,9090,9090,SRV-OTHER PERSONAL SERVICES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9160,9160,SRV-RELIGIOUS ORGANIZATIONS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9170,9170,"SRV-CIVIC, SOCIAL, ADVOCACY ORGANIZATIONS, AND GRANTMAKING AND GIVING SERVICES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,9180,9180,SRV-LABOR UNIONS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9190,9190,"SRV-BUSINESS, PROFESSIONAL, POLITICAL AND SIMILAR ORGANIZATIONS",PWGTP,,,,,,
2005,Industry recode 5%,INDP,9290,9290,SRV-PRIVATE HOUSEHOLDS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9370,9370,ADM-EXECUTIVE OFFICES AND LEGISLATIVE BODIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9380,9380,ADM-PUBLIC FINANCE ACTIVITIES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9390,9390,ADM-OTHER GENERAL GOVERNMENT AND SUPPORT,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9470,9470,"ADM-JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES",PWGTP,,,,,,
2005,Industry recode 5%,INDP,9480,9480,ADM-ADMINISTRATION OF HUMAN RESOURCE PROGRAMS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9490,9490,ADM-ADMINISTRATION OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9570,9570,ADM-ADMINISTRATION OF ECONOMIC PROGRAMS AND SPACE RESEARCH,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9590,9590,ADM-NATIONAL SECURITY AND INTERNATIONAL AFFAIRS,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9670,9670,MIL-U.S. ARMY,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9680,9680,MIL-U.S. AIR FORCE,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9690,9690,MIL-U.S. NAVY,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9770,9770,MIL-U.S. MARINES,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9780,9780,MIL-U.S. COAST GUARD,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9790,9790,"MIL-U.S. ARMED FORCES, BRANCH NOT SPECIFIED",PWGTP,,,,,,
2005,Industry recode 5%,INDP,9870,9870,MIL-MILITARY RESERVES OR NATIONAL GUARD,PWGTP,,,,,,
2005,Industry recode 5%,INDP,9920,9920,"UNEMPLOYED, WITH NO WORK EXPERIENCE IN THE LAST 5 YEARS",PWGTP,,,,,,
2005,PUMS Property insurance,INSP,0,9999,Continuous values of INSP,WGTP,,,,,,
2005,"Interest, dividends, and net rental income past 12 months (signed)",INTP,-9998,-1,Loss $1 to $9998 (Rounded),PWGTP,,,,,,
2005,"Interest, dividends, and net rental income past 12 months (signed)",INTP,2,999999,$2 to $999999 (Rounded and top-coded),PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,0,0,Not in universe - missing,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,001,001,12:00 a.m. to 12:04 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,002,002,12:05 a.m. to 12:09 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,003,003,12:10 a.m. to 12:14 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,004,004,12:15 a.m. to 12:19 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,005,005,12:20 a.m. to 12:24 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,006,006,12:25 a.m. to 12:29 a.m.,PWGTP,,,,,,
2005,Time of arrival at work categorization,JWAP,007,007,12:30 a.m. to 12:39 a.m.,PWGTP,,,,,,
