title,c_vintage,c_dataset,c_url,Sample,Estimate
2023 Survey of Income and Program Participation (SIPP),2023,sipp,https://api.census.gov/data/2023/sipp,,
2022 Survey of Income and Program Participation,2022,sipp,https://api.census.gov/data/2022/sipp,,
1990 Survey of Income and Program Participation - 1990 Panel: Type of Benefit and Year of Death Data,1990,sipp/benefit/1990panel,https://api.census.gov/data/1990/sipp/benefit/1990panel,,
1991 Survey of Income and Program Participation - 1991 Panel: Type of Benefit and Year of Death Data,1991,sipp/benefit/1991panel,https://api.census.gov/data/1991/sipp/benefit/1991panel,,
Wave 1 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave1,https://api.census.gov/data/1990/sipp/core/1990panel/wave1,,
Wave 2 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave2,https://api.census.gov/data/1990/sipp/core/1990panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave3,https://api.census.gov/data/1990/sipp/core/1990panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave4,https://api.census.gov/data/1990/sipp/core/1990panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave5,https://api.census.gov/data/1990/sipp/core/1990panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave6,https://api.census.gov/data/1990/sipp/core/1990panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave7,https://api.census.gov/data/1990/sipp/core/1990panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1990 Panel: Core,1990,sipp/core/1990panel/wave8,https://api.census.gov/data/1990/sipp/core/1990panel/wave8,,
Wave 1 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave1,https://api.census.gov/data/1991/sipp/core/1991panel/wave1,,
Wave 2 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave2,https://api.census.gov/data/1991/sipp/core/1991panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave3,https://api.census.gov/data/1991/sipp/core/1991panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave4,https://api.census.gov/data/1991/sipp/core/1991panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave5,https://api.census.gov/data/1991/sipp/core/1991panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave6,https://api.census.gov/data/1991/sipp/core/1991panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave7,https://api.census.gov/data/1991/sipp/core/1991panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1991 Panel: Core,1991,sipp/core/1991panel/wave8,https://api.census.gov/data/1991/sipp/core/1991panel/wave8,,
Wave 1 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave1,https://api.census.gov/data/1992/sipp/core/1992panel/wave1,,
Wave 2 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave2,https://api.census.gov/data/1992/sipp/core/1992panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave3,https://api.census.gov/data/1992/sipp/core/1992panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave4,https://api.census.gov/data/1992/sipp/core/1992panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave5,https://api.census.gov/data/1992/sipp/core/1992panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave6,https://api.census.gov/data/1992/sipp/core/1992panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave7,https://api.census.gov/data/1992/sipp/core/1992panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave8,https://api.census.gov/data/1992/sipp/core/1992panel/wave8,,
Wave 9 Survey of Income and Program Participation - 1992 Panel: Core,1992,sipp/core/1992panel/wave9,https://api.census.gov/data/1992/sipp/core/1992panel/wave9,,
Wave 1 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave1,https://api.census.gov/data/1993/sipp/core/1993panel/wave1,,
Wave 2 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave2,https://api.census.gov/data/1993/sipp/core/1993panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave3,https://api.census.gov/data/1993/sipp/core/1993panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave4,https://api.census.gov/data/1993/sipp/core/1993panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave5,https://api.census.gov/data/1993/sipp/core/1993panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave6,https://api.census.gov/data/1993/sipp/core/1993panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave7,https://api.census.gov/data/1993/sipp/core/1993panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave8,https://api.census.gov/data/1993/sipp/core/1993panel/wave8,,
Wave 9 Survey of Income and Program Participation - 1993 Panel: Core,1993,sipp/core/1993panel/wave9,https://api.census.gov/data/1993/sipp/core/1993panel/wave9,,
Wave 1 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave1,https://api.census.gov/data/1996/sipp/core/1996panel/wave1,,
Wave 10 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave10,https://api.census.gov/data/1996/sipp/core/1996panel/wave10,,
Wave 11 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave11,https://api.census.gov/data/1996/sipp/core/1996panel/wave11,,
Wave 12 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave12,https://api.census.gov/data/1996/sipp/core/1996panel/wave12,,
Wave 2 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave2,https://api.census.gov/data/1996/sipp/core/1996panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave3,https://api.census.gov/data/1996/sipp/core/1996panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave4,https://api.census.gov/data/1996/sipp/core/1996panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave5,https://api.census.gov/data/1996/sipp/core/1996panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave6,https://api.census.gov/data/1996/sipp/core/1996panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave7,https://api.census.gov/data/1996/sipp/core/1996panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave8,https://api.census.gov/data/1996/sipp/core/1996panel/wave8,,
Wave 9 Survey of Income and Program Participation - 1996 Panel: Core,1996,sipp/core/1996panel/wave9,https://api.census.gov/data/1996/sipp/core/1996panel/wave9,,
Wave 1 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave1,https://api.census.gov/data/2001/sipp/core/2001panel/wave1,,
Wave 2 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave2,https://api.census.gov/data/2001/sipp/core/2001panel/wave2,,
Wave 3 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave3,https://api.census.gov/data/2001/sipp/core/2001panel/wave3,,
Wave 4 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave4,https://api.census.gov/data/2001/sipp/core/2001panel/wave4,,
Wave 5 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave5,https://api.census.gov/data/2001/sipp/core/2001panel/wave5,,
Wave 6 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave6,https://api.census.gov/data/2001/sipp/core/2001panel/wave6,,
Wave 7 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave7,https://api.census.gov/data/2001/sipp/core/2001panel/wave7,,
Wave 8 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave8,https://api.census.gov/data/2001/sipp/core/2001panel/wave8,,
Wave 9 Survey of Income and Program Participation - 2001 Panel: Core,2001,sipp/core/2001panel/wave9,https://api.census.gov/data/2001/sipp/core/2001panel/wave9,,
Wave 1 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave1,https://api.census.gov/data/2004/sipp/core/2004panel/wave1,,
Wave 10 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave10,https://api.census.gov/data/2004/sipp/core/2004panel/wave10,,
Wave 11 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave11,https://api.census.gov/data/2004/sipp/core/2004panel/wave11,,
Wave 12 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave12,https://api.census.gov/data/2004/sipp/core/2004panel/wave12,,
Wave 2 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave2,https://api.census.gov/data/2004/sipp/core/2004panel/wave2,,
Wave 3 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave3,https://api.census.gov/data/2004/sipp/core/2004panel/wave3,,
Wave 4 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave4,https://api.census.gov/data/2004/sipp/core/2004panel/wave4,,
Wave 5 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave5,https://api.census.gov/data/2004/sipp/core/2004panel/wave5,,
Wave 6 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave6,https://api.census.gov/data/2004/sipp/core/2004panel/wave6,,
Wave 7 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave7,https://api.census.gov/data/2004/sipp/core/2004panel/wave7,,
Wave 8 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave8,https://api.census.gov/data/2004/sipp/core/2004panel/wave8,,
Wave 9 Survey of Income and Program Participation - 2004 Panel: Core,2004,sipp/core/2004panel/wave9,https://api.census.gov/data/2004/sipp/core/2004panel/wave9,,
Wave 1 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave1,https://api.census.gov/data/2008/sipp/core/2008panel/wave1,,
Wave 10 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave10,https://api.census.gov/data/2008/sipp/core/2008panel/wave10,,
Wave 11 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave11,https://api.census.gov/data/2008/sipp/core/2008panel/wave11,,
Wave 12 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave12,https://api.census.gov/data/2008/sipp/core/2008panel/wave12,,
Wave 13 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave13,https://api.census.gov/data/2008/sipp/core/2008panel/wave13,,
Wave 14 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave14,https://api.census.gov/data/2008/sipp/core/2008panel/wave14,,
Wave 15 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave15,https://api.census.gov/data/2008/sipp/core/2008panel/wave15,,
Wave 16 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave16,https://api.census.gov/data/2008/sipp/core/2008panel/wave16,,
Wave 2 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave2,https://api.census.gov/data/2008/sipp/core/2008panel/wave2,,
Wave 3 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave3,https://api.census.gov/data/2008/sipp/core/2008panel/wave3,,
Wave 4 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave4,https://api.census.gov/data/2008/sipp/core/2008panel/wave4,,
Wave 5 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave5,https://api.census.gov/data/2008/sipp/core/2008panel/wave5,,
Wave 6 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave6,https://api.census.gov/data/2008/sipp/core/2008panel/wave6,,
Wave 7 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave7,https://api.census.gov/data/2008/sipp/core/2008panel/wave7,,
Wave 8 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave8,https://api.census.gov/data/2008/sipp/core/2008panel/wave8,,
Wave 9 Survey of Income and Program Participation - 2008 Panel: Core,2008,sipp/core/2008panel/wave9,https://api.census.gov/data/2008/sipp/core/2008panel/wave9,,
Wave 2 Survey of Income and Program Participation - 1990 Panel: Topical Modules,1990,sipp/topical/1990panel/wave2,https://api.census.gov/data/1990/sipp/topical/1990panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1990 Panel: Topical Modules,1990,sipp/topical/1990panel/wave3,https://api.census.gov/data/1990/sipp/topical/1990panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1990 Panel: Topical Modules,1990,sipp/topical/1990panel/wave4,https://api.census.gov/data/1990/sipp/topical/1990panel/wave4,,
Wave 6 Survey of Income and Program Participation - 1990 Panel: Topical Modules,1990,sipp/topical/1990panel/wave6,https://api.census.gov/data/1990/sipp/topical/1990panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1990 Panel: Topical Modules,1990,sipp/topical/1990panel/wave7,https://api.census.gov/data/1990/sipp/topical/1990panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1990 Panel: Topical Modules,1990,sipp/topical/1990panel/wave8,https://api.census.gov/data/1990/sipp/topical/1990panel/wave8,,
Wave 2 Survey of Income and Program Participation - 1991 Panel: Topical Modules,1991,sipp/topical/1991panel/wave2,https://api.census.gov/data/1991/sipp/topical/1991panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1991 Panel: Topical Modules,1991,sipp/topical/1991panel/wave3,https://api.census.gov/data/1991/sipp/topical/1991panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1991 Panel: Topical Modules,1991,sipp/topical/1991panel/wave4,https://api.census.gov/data/1991/sipp/topical/1991panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1991 Panel: Topical Modules,1991,sipp/topical/1991panel/wave5,https://api.census.gov/data/1991/sipp/topical/1991panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1991 Panel: Topical Modules,1991,sipp/topical/1991panel/wave6,https://api.census.gov/data/1991/sipp/topical/1991panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1991 Panel: Topical Modules,1991,sipp/topical/1991panel/wave7,https://api.census.gov/data/1991/sipp/topical/1991panel/wave7,,
Wave 1 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave1,https://api.census.gov/data/1992/sipp/topical/1992panel/wave1,,
Wave 2 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave2,https://api.census.gov/data/1992/sipp/topical/1992panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave3,https://api.census.gov/data/1992/sipp/topical/1992panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave4,https://api.census.gov/data/1992/sipp/topical/1992panel/wave4,,
Wave 6 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave6,https://api.census.gov/data/1992/sipp/topical/1992panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave7,https://api.census.gov/data/1992/sipp/topical/1992panel/wave7,,
Wave 9 Survey of Income and Program Participation - 1992 Panel: Topical Modules,1992,sipp/topical/1992panel/wave9,https://api.census.gov/data/1992/sipp/topical/1992panel/wave9,,
Wave 1 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave1,https://api.census.gov/data/1993/sipp/topical/1993panel/wave1,,
Wave 2 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave2,https://api.census.gov/data/1993/sipp/topical/1993panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave3,https://api.census.gov/data/1993/sipp/topical/1993panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave4,https://api.census.gov/data/1993/sipp/topical/1993panel/wave4,,
Wave 6 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave6,https://api.census.gov/data/1993/sipp/topical/1993panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave7,https://api.census.gov/data/1993/sipp/topical/1993panel/wave7,,
Wave 9 Survey of Income and Program Participation - 1993 Panel: Topical Modules,1993,sipp/topical/1993panel/wave9,https://api.census.gov/data/1993/sipp/topical/1993panel/wave9,,
Wave 1 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave1,https://api.census.gov/data/1996/sipp/topical/1996panel/wave1,,
Wave 10 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave10,https://api.census.gov/data/1996/sipp/topical/1996panel/wave10,,
Wave 11 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave11,https://api.census.gov/data/1996/sipp/topical/1996panel/wave11,,
Wave 12 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave12,https://api.census.gov/data/1996/sipp/topical/1996panel/wave12,,
Wave 2 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave2,https://api.census.gov/data/1996/sipp/topical/1996panel/wave2,,
Wave 3 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave3,https://api.census.gov/data/1996/sipp/topical/1996panel/wave3,,
Wave 4 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave4,https://api.census.gov/data/1996/sipp/topical/1996panel/wave4,,
Wave 5 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave5,https://api.census.gov/data/1996/sipp/topical/1996panel/wave5,,
Wave 6 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave6,https://api.census.gov/data/1996/sipp/topical/1996panel/wave6,,
Wave 7 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave7,https://api.census.gov/data/1996/sipp/topical/1996panel/wave7,,
Wave 8 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave8,https://api.census.gov/data/1996/sipp/topical/1996panel/wave8,,
Wave 9 Survey of Income and Program Participation - 1996 Panel: Topical Modules,1996,sipp/topical/1996panel/wave9,https://api.census.gov/data/1996/sipp/topical/1996panel/wave9,,
Wave 1 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave1,https://api.census.gov/data/2001/sipp/topical/2001panel/wave1,,
Wave 2 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave2,https://api.census.gov/data/2001/sipp/topical/2001panel/wave2,,
Wave 3 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave3,https://api.census.gov/data/2001/sipp/topical/2001panel/wave3,,
Wave 4 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave4,https://api.census.gov/data/2001/sipp/topical/2001panel/wave4,,
Wave 5 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave5,https://api.census.gov/data/2001/sipp/topical/2001panel/wave5,,
Wave 6 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave6,https://api.census.gov/data/2001/sipp/topical/2001panel/wave6,,
Wave 7 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave7,https://api.census.gov/data/2001/sipp/topical/2001panel/wave7,,
Wave 8 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave8,https://api.census.gov/data/2001/sipp/topical/2001panel/wave8,,
Wave 9 Survey of Income and Program Participation - 2001 Panel: Topical Modules,2001,sipp/topical/2001panel/wave9,https://api.census.gov/data/2001/sipp/topical/2001panel/wave9,,
Wave 1 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave1,https://api.census.gov/data/2004/sipp/topical/2004panel/wave1,,
Wave 2 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave2,https://api.census.gov/data/2004/sipp/topical/2004panel/wave2,,
Wave 3 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave3,https://api.census.gov/data/2004/sipp/topical/2004panel/wave3,,
Wave 4 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave4,https://api.census.gov/data/2004/sipp/topical/2004panel/wave4,,
Wave 5 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave5,https://api.census.gov/data/2004/sipp/topical/2004panel/wave5,,
Wave 6 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave6,https://api.census.gov/data/2004/sipp/topical/2004panel/wave6,,
Wave 7 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave7,https://api.census.gov/data/2004/sipp/topical/2004panel/wave7,,
Wave 8 Survey of Income and Program Participation - 2004 Panel: Topical Modules,2004,sipp/topical/2004panel/wave8,https://api.census.gov/data/2004/sipp/topical/2004panel/wave8,,
Wave 1 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave1,https://api.census.gov/data/2008/sipp/topical/2008panel/wave1,,
Wave 10 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave10,https://api.census.gov/data/2008/sipp/topical/2008panel/wave10,,
Wave 11 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave11,https://api.census.gov/data/2008/sipp/topical/2008panel/wave11,,
Wave 13 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave13,https://api.census.gov/data/2008/sipp/topical/2008panel/wave13,,
Wave 2 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave2,https://api.census.gov/data/2008/sipp/topical/2008panel/wave2,,
Wave 3 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave3,https://api.census.gov/data/2008/sipp/topical/2008panel/wave3,,
Wave 4 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave4,https://api.census.gov/data/2008/sipp/topical/2008panel/wave4,,
Wave 5 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave5,https://api.census.gov/data/2008/sipp/topical/2008panel/wave5,,
Wave 6 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave6,https://api.census.gov/data/2008/sipp/topical/2008panel/wave6,,
Wave 7 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave7,https://api.census.gov/data/2008/sipp/topical/2008panel/wave7,,
Wave 8 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave8,https://api.census.gov/data/2008/sipp/topical/2008panel/wave8,,
Wave 9 Survey of Income and Program Participation - 2008 Panel: Topical Modules,2008,sipp/topical/2008panel/wave9,https://api.census.gov/data/2008/sipp/topical/2008panel/wave9,,
Wave 5 Survey of Income and Program Participation - 1990 Panel: Education Topical Modules,1990,sipp/topicaled/1990panel/wave5,https://api.census.gov/data/1990/sipp/topicaled/1990panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1991 Panel: Education Topical Modules,1991,sipp/topicaled/1991panel/wave8,https://api.census.gov/data/1991/sipp/topicaled/1991panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1992 Panel: Education Topical Modules,1992,sipp/topicaled/1992panel/wave5,https://api.census.gov/data/1992/sipp/topicaled/1992panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1992 Panel: Education Topical Modules,1992,sipp/topicaled/1992panel/wave8,https://api.census.gov/data/1992/sipp/topicaled/1992panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1993 Panel: Education Topical Modules,1993,sipp/topicaled/1993panel/wave5,https://api.census.gov/data/1993/sipp/topicaled/1993panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1993 Panel: Education Topical Modules,1993,sipp/topicaled/1993panel/wave8,https://api.census.gov/data/1993/sipp/topicaled/1993panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1990 Panel: Education Extract Topical Modules,1990,sipp/topicaledex/1990panel/wave5,https://api.census.gov/data/1990/sipp/topicaledex/1990panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1990 Panel: Education Extract Topical Modules,1990,sipp/topicaledex/1990panel/wave8,https://api.census.gov/data/1990/sipp/topicaledex/1990panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1991 Panel: Education Extract Topical Modules,1991,sipp/topicaledex/1991panel/wave5,https://api.census.gov/data/1991/sipp/topicaledex/1991panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1991 Panel: Education Extract Topical Modules,1991,sipp/topicaledex/1991panel/wave8,https://api.census.gov/data/1991/sipp/topicaledex/1991panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1992 Panel: Education Extract Topical Modules,1992,sipp/topicaledex/1992panel/wave5,https://api.census.gov/data/1992/sipp/topicaledex/1992panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1992 Panel: Education Extract Topical Modules,1992,sipp/topicaledex/1992panel/wave8,https://api.census.gov/data/1992/sipp/topicaledex/1992panel/wave8,,
Wave 5 Survey of Income and Program Participation - 1993 Panel: Education Extract Topical Modules,1993,sipp/topicaledex/1993panel/wave5,https://api.census.gov/data/1993/sipp/topicaledex/1993panel/wave5,,
Wave 8 Survey of Income and Program Participation - 1993 Panel: Education Extract Topical Modules,1993,sipp/topicaledex/1993panel/wave8,https://api.census.gov/data/1993/sipp/topicaledex/1993panel/wave8,,
Wave 6 Survey of Income and Program Participation - 1992 Panel: Extract Topical Modules,1992,sipp/topicalex/1992panel/wave6,https://api.census.gov/data/1992/sipp/topicalex/1992panel/wave6,,
